3684ABD0	Guzzler (World)
36E4FF4C	Unholy Friend (World) (GB Compatible)
3726858A	Monsters, Inc. (Europe) (Rev 1)
375C35E0	Player Manager 2001 (Europe) (En,Fr)
37E01BA6	Toki Tori - Ultimate Edition (World) (ModRetro Chromatic)
37EA6093	Wacky Races (Europe) (En,Fr,De,Es,It,Nl)
3800A387	Legend of Zelda, The - Oracle of Ages (USA, Australia)
387E6459	Shrek - Fairy Tale Freakdown (USA, Europe) (En,Fr,De,Es,It)
389CF56F	Pocket Color Block (Japan) (En) (SGB Enhanced) (GB Compatible)
38B022BE	Roadsters (USA) (En,Fr,De,Es,It,Nl) (GB Compatible)
38CE3F76	Tom and Jerry in - Mouse Attacks! (USA)
38CE9E68	Canoe Slalom (World)
38D91885	Zoboomafoo - Playtime in Zobooland (USA)
38F00974	Denki Blocks! (Europe) (En,Fr,De,Es,It)
38F208F3	Fighter on the Path of Glory (World) (En,Ja) (v1.00) (GB Compatible)
39480C79	Mona and the Witch's Hat Deluxe (World) (GB Compatible)
3967FB31	Slime Dungeon (World) (GB Compatible)
39C432A4	Pokemon Pinball (Europe) (En,Fr,De,Es,It) (Rumble Version) (SGB Enhanced) (GB Compatible)
39C6B868	NASCAR Challenge (USA) (Rumble Version)
3A0B6823	Gun Law (World)
3A0E9B6F	2003 Pocket Monster - Carbuncle (USA)
3A4D94D5	Mega Man Xtreme (USA, Europe) (GB Compatible)
3AA75F1C	NBA Jam 2001 (USA, Europe)
3AB3AA4F	Super Breakout (World) (ModRetro Chromatic)
3B15BDB8	GPC Rally (World) (v1.0)
3BE68391	Metal Walker (USA) (GB Compatible)
3BF7FCD4	Sesame Street - Elmo's 123s (Europe) (GB Compatible)
3C065D05	Murder Mansion (World) (v1.1.0) (GB Compatible)
3C185ECA	Cops and Robbers (World)
3C3D653C	Chase the Chuck Wagon (World)
3C476C6F	Jim Henson's Muppets (USA)
3CC6B1F9	Zebco Fishing! (USA) (Rumble Version)
3D6B598C	Toobin' (USA)
3D7CE6C7	Munch It (World)
3D87EFD8	Don't Forget About Me (World) (v1.2) (GB Compatible)
3DA834F2	Basketbrawl - Deluxe Edition (World)
3E17D04A	Tom and Jerry - Mousehunt (Europe) (En,Fr,De,Es,It)
3E9BC90B	Spirou - The Robot Invasion (Europe) (En,Fr,De,Es,It,Nl,Da)
3ED30908	Pocket Bowling (USA) (GB Compatible)
3F0D046B	2002 Digimon Adventure 6 (Taiwan) (En)
3F1D7E58	Pokemon Trading Card Game (Europe) (En,Es,It) (Rev 1) (SGB Enhanced) (GB Compatible)
3F8D6041	Klustar (USA) (GB Compatible)
3FF71758	Rugrats in Paris - The Movie (World) (Retro Rewind Collection)
40027DE8	Foal's Creek (World) (v1.06) (GB Compatible)
4005D541	ESPN International Track & Field (USA)
402DE378	Deadly Skies (Europe) (En,Fr,De)
408DC5C6	Asterix - Sur la Trace D'Idefix (Europe) (En,Fr,De,Es,It,Nl)
40A715FB	Deer Hunter (USA)
40B5EA96	Vegas Games (USA)
40DC168D	Sam the Optimistic Hedgehog (World) (GB Compatible)
410FA858	F-18 Thunder Strike (USA, Europe)
41228EE7	Sesame Street - The Adventures of Elmo in Grouchland (Europe) (GB Compatible)
41230D11	Mission - Impossible (USA) (En,Fr,Es)
412FB57C	Lucky Luke (Europe) (En,Fr,De,Es)
413473B0	Hoyle Casino (USA)
4197BFD5	Mage and the Grimoire of Beast (World) (En) (v1.01) (GB Compatible)
41E3723C	Pocket Monsters Diamond (Taiwan) (En)
41E78645	Catwoman (Europe)
420DB35C	Cookie Monster Munch (World)
4224F930	Tarzan (USA, Europe)
42A2FDF8	4 in 1 + 8 in 1 (World) (4B-001, 4B-009, 8B-001, Sachen)
436C87D4	VIP (USA) (En,Fr,Es)
437A2973	Bub-O Escape - Tournament Edition (World)
437B4921	Days Without (World)
439B087F	Yurivania III - Circle of the Polycule (World) (v1.4)
440BEE17	Xploder GB (Europe) (v1.2.3E) (GB Compatible)
441E73A8	Raven-Star (World) (v1.2)
4431F8E7	BattleTanx (USA)
443367AE	Powerpuff Girls, The - Paint the Townsville Green (USA) (Rev 2)
44524C90	Tir Na Nog (World)
446573CD	Aladdin (Europe) (En,Fr,De,Es,It,Nl)
4476E79F	Diva Starz (Europe)
44D30B7A	SWiV (Europe) (En,Fr,De,Es,It)
4523376E	Pokemon Trading Card Game (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible)
45543BA2	Moomin's Tale (Europe) (En,Fr,De)
45AE061B	Blaster Master - Enemy Below (World) (Evercade) (SGB Enhanced) (GB Compatible)
45BE9D9B	Hamtaro - Ham-Hams Unite! (Europe) (En,Fr,De,Es,It)
45C5F990	Black Tape (World) (GB Compatible)
45EBF09C	Daffy Duck - Fowl Play (USA, Europe) (GB Compatible)
46407106	Rugrats Movie, The (World) (Retro Rewind Collection) (SGB Enhanced) (GB Compatible)
4664A167	Croc (USA, Europe)
46743216	Quartet (World) (GB Compatible)
4685909B	Donald Duck - Goin' Quackers (USA) (En,Fr,De,Es,It)
46FAA730	Mary-Kate & Ashley - Get a Clue! (USA, Europe) (GB Compatible)
470DCB1D	Lufia - The Legend Returns (Europe) (En,De)
471277DF	Purple Turtles (World)
47543C51	Missile Command (USA) (Rumble Version)
476BD39D	Pong - The Next Level (USA, Europe)
479F3C4E	Pokemon Gold (Taiwan) (En)
47AECB95	Toy Story 2 (USA, Europe) (SGB Enhanced) (GB Compatible)
480D0259	Wario Land 3 (World) (En,Ja)
482944AA	Madden NFL 2000 (USA, Europe) (SGB Enhanced) (GB Compatible)
482E10C5	F1 World Grand Prix II for Game Boy Color (USA) (En,Fr,De,Es)
