AC3E	Ace Combat - Assault Horizon Legacy (USA) (En,Fr,Es)
AC3P	Ace Combat - Assault Horizon Legacy (Europe) (En,Fr,De,Es,It)
AC5E	50 Classic Games 3D (USA) (En,Fr,Es)
AC7E	Code of Princess (USA)
AC8E	RollerCoaster Tycoon 3D (USA)
AC8P	RollerCoaster Tycoon 3D (Europe) (En,Fr,De,Es,It)
AC9E	NASCAR Unleashed (USA)
ACAE	Captain America - Super Soldier (USA) (En,Fr,Es)
ACAP	Captain America - Super Soldier (Europe) (En,Fr,De,Es,It)
ACCE	Pokemon Rumble Blast (USA)
ACCP	Super Pokemon Rumble (Europe) (En,Fr,De,Es,It)
ACFE	Castlevania - Lords of Shadow - Mirror of Fate (USA) (En,Fr,Es)
ACFP	Castlevania - Lords of Shadow - Mirror of Fate (Europe) (En,Fr,De,Es,It)
ACGE	Classic Games Overload - Card & Puzzle Edition (USA)
ACLE	Style Savvy - Trendsetters (USA)
ACLP	Nintendo presents - New Style Boutique (Europe) (En,Fr,De,Es,It)
ACME	Mario & Sonic at the London 2012 Olympic Games (USA) (En,Fr,Es)
ACMP	Mario & Sonic at the London 2012 Olympic Games (Europe) (En,Fr,De,Es,It,Nl)
ACNE	Cartoon Network - Punch Time Explosion (USA)
ACNP	Cartoon Network - Punch Time Explosion (Europe) (En,Fr,De,Es,It)
ACPE	Centipede - Infestation (USA) (En,Fr,Es)
ACQE	Cooking Mama 4 - Kitchen Magic (USA)
ACQP	Cooking Mama 4 (Europe) (En,Fr,De,Es,It)
ACRE	Crush 3D (USA) (En,Fr,Es)
ACRP	Crush 3D (Europe) (En,Fr,De,Es,It)
ACTE	Puppies 3D (USA) (En,Fr,Es)
ACTP	Puppies World 3D (Europe) (En,Fr,De,Es,It)
ACVE	Cave Story 3D (USA)
ACVP	Cave Story 3D (Europe)
ACWP	Chevrolet Camaro - Wild Ride 3D (Europe) (En,Fr,De,Es,It,Nl)
ACZP	Cube, The (Europe) (En,Es,It)
AD2E	Deer Drive Legends (USA) (En,Fr,Es)
AD3P	3D Game Collection - 55-in-1 (Europe)
AD4E	Adventure Time - Hey Ice King! Why'd You Steal Our Garbage!! (USA)
AD5E	Cloudy with a Chance of Meatballs 2 (USA)
AD5P	Cloudy with a Chance of Meatballs 2 (Europe)
AD5Z	Cloudy with a Chance of Meatballs 2 (Europe) (En,Fr,De,It,Nl)
AD6E	Scribblenauts Unmasked - A DC Comics Adventure (USA) (En,Fr,Es,Pt)
AD6P	Scribblenauts Unmasked - A DC Comics Adventure (Australia)
AD7E	Dragon Quest VII - Fragments of the Forgotten Past (USA)
AD7P	Dragon Quest VII - Fragments of the Forgotten Past (Europe) (En,Fr,De,Es,It)
ADAE	Nintendogs + Cats - Golden Retriever & New Friends (USA) (En,Fr,Es)
ADAP	Nintendogs + Cats - Golden Retriever & New Friends (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)
ADBE	Nintendogs + Cats - French Bulldog & New Friends (USA) (En,Fr,Es)
ADBP	Nintendogs + Cats - French Bulldog & New Friends (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)
ADCE	Nintendogs + Cats - Toy Poodle & New Friends (USA) (En,Fr,Es)
ADCP	Nintendogs + Cats - Toy Poodle & New Friends (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)
ADDE	Dead or Alive - Dimensions (USA) (En,Ja,Fr,De,Es,It)
ADDP	Dead or Alive - Dimensions (Europe) (En,Ja,Fr,De,Es,It)
ADEE	Deca Sports Extreme (USA) (En,Fr,Es)
ADEP	Sports Island 3D (Europe) (En,Fr,De,Es,It)
ADHP	Mystery Case Files - Dire Grove (Europe) (En,Fr,De,Es,It,Nl)
ADLE	Doctor Lautrec and the Forgotten Knights (USA) (En,Fr,Es)
ADLP	Doctor Lautrec and the Forgotten Knights (Europe) (En,Fr,De,Es,It)
ADME	Moshi Monsters - Katsuma Unleashed (USA)
ADMP	Moshi Monsters - Katsuma Unleashed (Europe)
ADNE	LBX - Little Battlers eXperience (USA) (En,Fr,Es)
ADNP	LBX - Little Battlers eXperience (Europe) (En,Fr,De)
ADNZ	LBX - Little Battlers eXperience (Europe) (En,Es,It)
ADPE	Disney Princess - My Fairytale Adventure (USA) (En,Fr,Es)
ADPP	Disney Princess - My Fairytale Adventure (Europe) (En,Fr,Nl)
ADPS	Disney Princess - My Fairytale Adventure (Spain) (En,Es)
ADQE	Miitopia (USA) (En,Fr,Es)
ADQP	Miitopia (Europe) (En,Fr,De,Es,It,Nl)
ADRE	Driver - Renegade (USA) (En,Fr,Es)
ADRP	Driver - Renegade 3D (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)
ADTE	Dream Trigger 3D (USA) (En,Fr,Es)
ADTP	Dream Trigger 3D (Europe) (En,Fr,Es)
ADXE	Shin Megami Tensei - Devil Survivor 2 - Record Breaker (USA)
ADXP	Shin Megami Tensei - Devil Survivor 2 - Record Breaker (Europe)
ADYE	Disney Infinity - Toy Box Challenge (USA) (En,Fr,Es,Pt)
ADYP	Disney Infinity (Europe) (En,Fr,De,Es,It,Nl)
ADYZ	Disney Infinity (Europe) (En,Sv,No,Da,Fi)
AE2E	Pro Evolution Soccer 2012 3D (USA) (En,Fr,Es,Pt)
AE2P	Pro Evolution Soccer 2012 3D (Europe) (En,Nl,Sv,Ru,Tr)
AE4P	Inazuma Eleven Go - Light (Europe) (En,Fr,De,Es,It)
AEAE	Hot Wheels - World's Best Driver (USA) (En,Fr,Es)
AEAP	Hot Wheels - World's Best Driver (Europe) (En,Fr,De,Es,It,Nl)
AEBE	Regular Show - Mordecai & Rigby in 8-Bit Land (USA)
AEBP	Regular Show - Mordecai & Rigby in 8-Bit Land (Europe)
AECE	Disney Epic Mickey - Power of Illusion (USA) (En,Fr,Es,Pt)
AECP	Disney Epic Mickey - Power of Illusion (Europe) (En,Fr,De,Es,It,Nl,Pt)
AECX	Disney Epic Mickey - Power of Illusion (Europe) (En,Sv,No,Da)
AEDP	Inazuma Eleven Go - Shadow (Europe) (En,Fr,De,Es,It)
AEEE	Pro Evolution Soccer 2011 3D (USA) (En,Fr,Es)
AEEP	Pro Evolution Soccer 2011 3D (Europe) (En,Fr,De)
AEFE	Monster High - 13 Wishes (USA) (En,Fr,Es)
AEFP	Monster High - 13 Wishes (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) (AEFP)
AEFZ	Monster High - 13 Wishes (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) (AEFZ)
AEGE	Doodle Jump Adventures (USA)
AEGP	Doodle Jump Adventures (Europe)
AEGZ	Doodle Jump Adventures (Europe) (En,Fr,De,It,Nl)
AEHE	Disney Frozen - Olaf's Quest (USA)
AEHP	Disney Frozen - Olaf's Quest (Europe)
AEHZ	Disney Frozen - Olaf's Quest (Europe) (En,Fr,De,It,Nl)
AEJE	Pac-Man and the Ghostly Adventures (USA) (En,Fr,Es)
AEJP	Pac-Man and the Ghostly Adventures (Europe) (En,Fr,De,Es,It)
AELP	4 Elements (Europe) (En,Fr,De,Nl)
AEQE	Ben 10 - Omniverse 2 (USA) (En,Fr,Es)
