0BB2D391	Capcom Classics Mini Mix (USA)
0BE4410A	Mega Man - Battle Network 3 - White Version (USA)
0BEAA2F4	2 Games in 1 - Columns Crown + ChuChu Rocket! (Europe) (En+En,Ja,Fr,De,Es)
0BF1DC56	MX 2002 Featuring Ricky Carmichael (USA, Europe)
0BFED765	Powerpuff Girls, The - Him and Seek (Europe) (En,Fr,De,Es)
0C043BA6	Prince of Persia - The Sands of Time (USA) (En,Fr,Es)
0C04A2F9	Juka and the Monophonic Menace (USA) (En,Fr,Es)
0C35D0FC	Kim Possible (Europe) (En,Fr,De,Es)
0C3AA538	Garfield - The Search for Pooky (Europe) (En,Fr,De,Es,It) (Rev 2)
0CB136C2	Megaman - Battle Network 4 - Red Sun (Europe)
0D3B922B	Prehistorik Man (USA, Europe) (En,Fr,De,Es,It,Nl)
0D483AA6	Tak and the Power of Juju (Europe) (En,Fr,De)
0D58BA07	Stuntman (USA) (En,Fr,Es)
0D5B3101	Stepper (World) (v1.9)
0D694CA4	Alienators - Evolution Continues (USA, Europe)
0D9043A4	High Heat Major League Baseball 2003 (Japan) (En)
0DB22E8C	Double Game! - Quad Desert Fury & Monster Trucks (Europe)
0DD2F94D	Mario Kart - Super Circuit (Europe) (Virtual Console)
0E2ACA9E	Dogz 2 (USA)
0E2AF604	2 Game Pack! - Uno + Skip-Bo (USA)
0E38108B	Tiger Woods PGA Tour 2004 (USA, Europe)
0ED5DF4B	Flushed Away (USA)
0ED5F375	Scrabble Scramble! (Europe)
0EE82569	Backyard Sports - Baseball 2007 (USA)
0F105694	Space Channel 5 - Ulala's Cosmic Attack (Europe)
0F1D06A0	Crash Bandicoot 2 - N-Tranced (Europe) (En,Fr,De,Es,It,Nl)
0F960E70	King of Fighters EX, The - NeoBlood (USA) (Rev 1)
0FCB1A0C	Pac-Man Collection (Japan) (En) (Virtual Console)
0FE153C5	Waimanu - Grinding Blocks Adventure (World) (NEO Coding Compo 2013)
0FFFB458	Cross Town Heroes (USA)
10179D72	Ice Age (Europe) (En,Fr,De,Es,It)
1034D672	Smashing Drive (Europe) (En,Fr,De,Es,It)
104B4CAA	Spyro 2 - Season of Flame (Europe) (En,Fr,De,Es,It)
1052A0EA	IK+ (Europe)
107639A8	Cars (USA, Europe)
107DE6B7	2004Mbit Competition (World)
107F69E0	Apotris (World) (v4.0.2)
108C3535	Ty the Tasmanian Tiger 2 - Bush Rescue (USA, Europe) (En,Fr,De)
10C05C7B	Disney Sports - Skateboarding (Europe) (En,Fr,De,Es,It)
10E554AE	Shaman King - Master of Spirits (USA)
10ECE4CB	E.T. - The Extra-Terrestrial (Europe) (En,Fr,De,Es,It,Nl)
11044EB3	Toadally Awesome (World) (GBA Jam 2021) (Unlocked)
11156D88	Tom and Jerry in Infurnal Escape (USA)
111D6997	2 Games in 1 - SpongeBob SquarePants - Revenge of the Flying Dutchman + SpongeBob SquarePants - SuperSponge (Europe)
111EB61A	Three-in-One Pack - Sorry! + Aggravation + Scrabble Junior (USA)
1127DC09	2 Games in 1 - Sonic Advance + Sonic Pinball Party (Europe) (En,Ja,Fr,De,Es+En,Ja,Fr,De,Es,It)
11417FC1	Donkey Kong Country 2 (USA)
116194F2	Barbie - The Princess and the Pauper (Europe) (En,Fr,De,Es,It,Nl)
117183CC	Uranus Zero - Sun Tear (World) (En,Fr)
1172D0A7	Powerpuff Girls, The - Mojo Jojo A-Go-Go (Europe) (En,Fr,De,Es,It,Nl)
11A9B76E	Castleween (Europe) (En,Fr,De,Es,It)
1201243A	Super Puzzle Fighter II (USA)
121AB9C3	LEGO Bionicle (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)
124F27C0	Dogz (USA)
12A0442C	Teen Titans (USA) (En,Fr)
12AA524C	Fire Pro Wrestling (USA, Europe)
12E7AB52	Mega Man - Battle Network 4 - Red Sun (USA) (Virtual Console)
12F7A968	Donkey Kong Country (USA)
13183967	Megaman - Battle Network 6 - Cybeast Falzar (Europe)
13247954	Jackie Chan Adventures - Legend of the Dark Hand (USA, Europe)
13695669	Rocket Power - Beach Bandits (USA, Europe)
137B0F9A	Monster Force (Europe) (En,Fr,De,Es,It)
138439F4	Manic Miner (Europe) (En,Fr,De,Es,It)
1384ECEA	Danny Phantom - The Ultimate Enemy (USA)
139E95BD	Lady Sia (USA) (En,Fr,De,Es,It,Nl)
13ADBF3B	Dr. Seuss' The Cat in the Hat (USA)
13C2249E	Cat in the Hat, The (USA)
13CE32E8	Meine Tierarztpraxis (Germany) (En,De)
13E2A64F	Polly Pocket! - Super Splash Island (Europe) (En,Fr,De,Es,It) (DSI)
13F10A1E	Spyro - Attack of the Rhynocs (USA)
141FB1CC	Yu-Gi-Oh! - The Sacred Cards (USA)
1428FE1C	F-14 Tomcat (USA, Europe)
148B5072	Monster House (USA) (En,Fr)
14A28D68	Activision Anthology (USA)
14C1AB7C	Castlevania - Circle of the Moon (USA) (Castlevania Advance Collection)
14C23257	Ice Nine (USA, Europe) (En,Fr,De,Es,It)
14DB186B	Monster! Bass Fishing (Europe)
14FEA5C0	Trollz - Hair Affair! (Europe) (En,Fr,Es)
150BDD9E	Kong - The Animated Series (USA) (En,Fr,De,Es,It,Nl)
155587BC	Grim Adventures of Billy & Mandy, The (USA)
1585B57B	Pac-Man Collection (Europe) (Virtual Console)
15BB7278	Madagascar - Operation Penguin (Europe)
15BDF0AD	Teenage Mutant Ninja Turtles (Europe) (En,Fr,De,Es,It)
15C24091	Three-in-One Pack - Risk + Battleship + Clue (USA) (Rev 1)
15E60FB1	Gravity (World)
15F2DD16	Rock 'N Roll Racing (USA)
15F8F9D5	King of Fighters EX 2, The - Howling Blood (USA)
162A46B8	Metroid Fusion (USA) (Virtual Console)
164A75AC	Ignition Collection - Volume 1 (Europe)
166391D1	Sum of All Fears, The (USA) (En,Fr,De,Es,It)
16C3CAC3	Terminator 3 - Rise of the Machines (Europe) (En,Fr,De,Es,It)
